Frame,Stick X,Stick Y,Button Mask,Buttons Pressed
2813,0,0,0x0000,None
2814,0,0,0x0000,None
2815,0,0,0x0000,None
2816,0,0,0x0000,None
2817,0,0,0x0000,None
2818,0,0,0x0000,None
2819,0,0,0x0000,None
2820,0,0,0x0000,None
2821,0,0,0x0000,None
2822,0,0,0x0000,None
2823,0,0,0x0000,None
2824,0,0,0x0000,None
2825,0,0,0x0000,None
2826,0,0,0x0000,None
2827,0,0,0x0000,None
2828,0,0,0x0000,None
2829,0,0,0x0000,None
2830,0,0,0x0000,None
2831,0,0,0x0000,None
2832,0,0,0x0000,None
2833,0,0,0x0000,None
2834,0,0,0x0000,None
2835,0,0,0x0000,None
2836,0,0,0x0000,None
2837,0,0,0x0000,None
2838,0,0,0x0000,None
2839,0,0,0x0000,None
2840,0,0,0x0000,None
2841,0,0,0x0000,None
2842,0,0,0x0000,None
2843,0,0,0x0000,None
2844,0,0,0x0000,None
2845,0,0,0x0000,None
2846,0,0,0x0000,None
2847,0,0,0x0000,None
2848,0,0,0x0000,None
2849,0,0,0x0000,None
2850,0,0,0x0000,None
2851,0,0,0x0000,None
2852,0,0,0x0000,None
2853,0,0,0x0000,None
2854,0,0,0x0000,None
2855,0,0,0x0000,None
2856,0,0,0x0000,None
2857,0,0,0x0000,None
2858,0,0,0x0000,None
2859,0,0,0x0000,None
2860,0,0,0x0000,None
2861,0,0,0x0000,None
2862,0,0,0x0000,None
2863,0,0,0x0000,None
2864,0,0,0x0000,None
2865,0,0,0x0000,None
2866,0,0,0x0000,None
2867,0,0,0x0000,None
2868,0,0,0x0000,None
2869,0,0,0x0000,None
2870,0,0,0x0000,None
2871,0,0,0x0000,None
2872,0,0,0x0000,None
2873,0,0,0x0000,None
2874,0,0,0x0000,None
2875,0,0,0x0000,None
2876,0,0,0x0000,None
2877,0,0,0x0000,None
2878,0,0,0x0000,None
2879,0,0,0x0000,None
2880,0,0,0x0000,None
2881,0,0,0x0000,None
2882,0,0,0x0000,None
2883,0,0,0x0000,None
2884,0,0,0x0000,None
2885,0,0,0x0000,None
2886,0,0,0x0000,None
2887,0,0,0x0000,None
2888,0,0,0x0000,None
2889,0,0,0x0000,None
2890,0,0,0x0000,None
2891,0,0,0x0000,None
2892,0,0,0x0000,None
2893,0,0,0x0000,None
2894,0,0,0x0000,None
2895,0,0,0x0000,None
2896,0,0,0x0000,None
2897,0,0,0x0000,None
2898,0,0,0x0000,None
2899,0,0,0x0000,None
2900,0,0,0x0000,None
2901,0,0,0x0000,None
2902,0,0,0x0000,None
2903,0,0,0x0000,None
2904,0,0,0x0000,None
2905,0,0,0x0000,None
2906,0,0,0x0000,None
2907,0,0,0x0000,None
2908,0,0,0x0000,None
2909,0,0,0x0000,None
2910,0,0,0x0000,None
2911,0,0,0x0000,None
2912,0,0,0x0000,None
2913,0,0,0x0000,None
2914,0,0,0x0000,None
2915,0,0,0x0000,None
2916,0,0,0x0000,None
2917,0,0,0x0000,None
2918,0,0,0x0000,None
2919,0,0,0x0000,None
2920,0,0,0x0000,None
2921,0,0,0x0000,None
2922,0,0,0x0000,None
2923,0,0,0x0000,None
2924,0,0,0x0000,None
2925,0,0,0x0000,None
2926,0,0,0x0000,None
2927,0,0,0x0000,None
2928,0,0,0x0000,None
2929,0,0,0x0000,None
2930,0,0,0x0000,None
2931,0,0,0x0000,None
2932,0,0,0x0000,None
2933,0,0,0x0000,None
2934,0,0,0x0000,None
2935,0,0,0x0000,None
2936,0,0,0x0000,None
2937,0,0,0x0000,None
2938,0,0,0x0000,None
2939,0,0,0x0000,None
2940,0,0,0x0000,None
2941,0,0,0x0000,None
2942,0,0,0x0000,None
2943,0,0,0x0000,None
2944,0,0,0x0000,None
2945,0,0,0x0000,None
2946,0,0,0x0000,None
2947,0,0,0x0000,None
2948,0,0,0x0000,None
2949,0,0,0x0000,None
2950,0,0,0x0000,None
2951,0,0,0x0000,None
2952,0,0,0x0000,None
2953,0,0,0x0000,None
2954,0,0,0x0000,None
2955,0,0,0x0000,None
2956,0,0,0x0000,None
2957,0,0,0x0000,None
2958,0,0,0x0000,None
2959,0,0,0x0000,None
2960,0,0,0x0000,None
2961,0,0,0x0000,None
2962,0,0,0x0000,None
2963,0,0,0x0000,None
2964,0,0,0x0000,None
2965,0,0,0x0000,None
2966,0,0,0x0000,None
2967,0,0,0x0000,None
2968,0,0,0x0000,None
2969,0,0,0x0000,None
2970,0,0,0x0000,None
2971,0,0,0x0000,None
2972,0,0,0x0000,None
2973,0,0,0x0000,None
2974,0,0,0x0000,None
2975,0,0,0x0000,None
2976,0,0,0x0000,None
2977,0,0,0x0000,None
2978,0,0,0x0000,None
2979,0,0,0x0000,None
2980,0,0,0x0000,None
2981,0,0,0x0000,None
2982,0,0,0x0000,None
2983,0,0,0x0000,None
2984,0,0,0x0000,None
2985,0,0,0x0000,None
2986,0,0,0x0000,None
2987,0,0,0x0000,None
2988,0,0,0x0000,None
2989,0,0,0x0000,None
2990,0,0,0x0000,None
2991,0,0,0x0000,None
2992,0,0,0x0000,None
2993,0,0,0x0000,None
2994,0,0,0x0000,None
2995,0,0,0x0000,None
2996,0,0,0x0000,None
2997,0,0,0x0000,None
2998,0,0,0x0000,None
2999,0,0,0x0000,None
3000,0,0,0x0000,None
3001,0,0,0x0000,None
3002,0,0,0x0000,None
3003,0,0,0x0000,None
3004,0,0,0x0000,None
3005,0,0,0x0000,None
3006,0,0,0x0000,None
3007,0,0,0x0000,None
3008,0,0,0x0000,None
3009,0,0,0x0000,None
3010,0,0,0x0000,None
3011,0,0,0x0000,None
3012,0,0,0x0000,None
3013,0,0,0x0000,None
3014,0,0,0x0000,None
3015,0,0,0x0000,None
3016,0,0,0x0000,None
3017,0,0,0x0000,None
3018,0,0,0x0000,None
3019,0,0,0x0000,None
3020,0,0,0x0000,None
3021,0,0,0x0000,None
3022,0,0,0x0000,None
3023,0,0,0x0000,None
3024,0,0,0x0000,None
3025,0,0,0x0000,None
3026,0,0,0x0000,None
3027,0,0,0x0000,None
3028,0,0,0x0000,None
3029,0,0,0x0000,None
3030,0,0,0x0000,None
3031,0,0,0x0000,None
3032,0,0,0x0000,None
3033,0,0,0x0000,None
3034,0,0,0x0000,None
3035,0,0,0x0000,None
3036,0,0,0x0000,None
3037,0,0,0x0000,None
3038,0,0,0x0000,None
3039,0,0,0x0000,None
3040,0,0,0x0000,None
3041,0,0,0x0000,None
3042,0,0,0x0000,None
3043,0,0,0x0000,None
3044,0,0,0x0000,None
3045,0,0,0x0000,None
3046,0,0,0x0000,None
3047,0,0,0x0000,None
3048,0,0,0x0000,None
3049,0,0,0x0000,None
3050,0,0,0x0000,None
3051,0,0,0x0000,None
3052,0,0,0x0000,None
3053,0,0,0x0000,None
3054,0,0,0x0000,None
3055,0,0,0x0000,None
3056,0,0,0x0000,None
3057,0,0,0x0000,None
3058,0,0,0x0000,None
3059,0,0,0x0000,None
3060,0,0,0x0000,None
3061,0,0,0x0000,None
3062,0,0,0x0000,None
3063,0,0,0x0000,None
3064,0,0,0x0000,None
3065,0,0,0x0000,None
3066,0,0,0x0000,None
3067,0,0,0x0000,None
3068,0,0,0x0000,None
3069,0,0,0x0000,None
3070,0,0,0x0000,None
3071,0,0,0x0000,None
3072,0,0,0x0000,None
3073,0,0,0x0000,None
3074,0,0,0x0000,None
3075,0,0,0x0000,None
3076,0,0,0x0000,None
3077,0,0,0x0000,None
3078,0,0,0x0000,None
3079,0,0,0x0000,None
3080,0,0,0x0000,None
3081,0,0,0x0000,None
3082,0,0,0x0000,None
3083,0,0,0x0000,None
3084,0,0,0x0000,None
3085,0,0,0x0000,None
3086,0,0,0x0000,None
3087,0,0,0x0000,None
3088,0,0,0x0000,None
3089,0,0,0x0000,None
3090,0,0,0x0000,None
3091,0,0,0x0000,None
3092,0,0,0x0000,None
3093,0,0,0x0000,None
3094,0,0,0x0000,None
3095,0,0,0x0000,None
3096,0,0,0x0000,None
3097,0,0,0x0000,None
3098,0,0,0x0000,None
3099,0,0,0x0000,None
3100,0,0,0x0000,None
3101,0,0,0x0000,None
3102,0,0,0x0000,None
3103,0,0,0x0000,None
3104,0,0,0x0000,None
3105,0,0,0x0000,None
3106,0,0,0x0000,None
3107,0,0,0x0000,None
3108,0,0,0x0000,None
3109,0,0,0x0000,None
3110,0,0,0x0000,None
3111,0,0,0x0000,None
3112,0,0,0x0000,None
3113,0,0,0x0000,None
3114,0,0,0x0000,None
3115,0,0,0x0000,None
3116,0,0,0x0000,None
3117,0,0,0x0000,None
3118,0,0,0x0000,None
3119,0,0,0x0000,None
3120,0,0,0x0000,None
3121,0,0,0x0000,None
3122,0,0,0x0000,None
3123,0,0,0x0000,None
3124,0,0,0x0000,None
3125,0,0,0x0000,None
3126,0,0,0x0000,None
3127,0,0,0x0000,None
3128,0,0,0x0000,None
3129,0,0,0x0000,None
3130,0,0,0x0000,None
3131,0,0,0x0000,None
3132,0,0,0x0000,None
3133,0,0,0x0000,None
3134,0,0,0x0000,None
3135,0,0,0x0000,None
3136,0,0,0x0000,None
3137,0,0,0x0000,None
3138,0,0,0x0000,None
3139,0,0,0x0000,None
3140,0,0,0x0000,None
3141,0,0,0x0000,None
3142,0,0,0x0000,None
3143,0,0,0x0000,None
3144,0,0,0x0000,None
3145,0,0,0x0000,None
3146,0,0,0x0000,None
3147,0,0,0x0000,None
3148,0,0,0x0000,None
3149,0,0,0x0000,None
3150,0,0,0x0000,None
3151,0,0,0x0000,None
3152,0,0,0x0000,None
3153,0,0,0x0000,None
3154,0,0,0x0000,None
3155,0,0,0x0000,None
3156,0,0,0x0000,None
3157,0,0,0x0000,None
3158,0,0,0x0000,None
3159,0,0,0x0000,None
3160,0,0,0x0000,None
3161,0,0,0x0000,None
3162,0,0,0x0000,None
3163,0,0,0x0000,None
3164,0,0,0x0000,None
3165,0,0,0x0000,None
3166,0,0,0x0000,None
3167,0,0,0x0000,None
3168,0,0,0x0000,None
3169,0,0,0x0000,None
3170,0,0,0x0000,None
3171,0,0,0x0000,None
3172,0,0,0x0000,None
3173,0,0,0x0000,None
3174,0,0,0x0000,None
3175,0,0,0x0000,None
3176,0,0,0x0000,None
3177,0,0,0x0000,None
3178,0,0,0x0000,None
3179,0,0,0x0000,None
3180,0,0,0x0000,None
3181,0,0,0x0000,None
3182,0,0,0x0000,None
3183,0,0,0x0000,None
3184,0,0,0x0000,None
3185,0,0,0x0000,None
3186,0,0,0x0000,None
3187,0,0,0x0000,None
3188,0,0,0x0000,None
3189,0,0,0x0000,None
3190,0,0,0x0000,None
3191,0,0,0x0000,None
3192,0,0,0x0000,None
3193,0,0,0x0000,None
3194,0,0,0x0000,None
3195,0,0,0x0000,None
3196,0,0,0x0000,None
3197,0,0,0x0000,None
3198,0,0,0x0000,None
3199,0,0,0x0000,None
3200,0,0,0x0000,None
3201,0,0,0x0000,None
3202,0,0,0x0000,None
3203,0,0,0x0000,None
3204,0,0,0x0000,None
3205,0,0,0x0000,None
3206,0,0,0x0000,None
3207,0,0,0x0000,None
3208,0,0,0x0000,None
3209,0,0,0x0000,None
3210,0,0,0x0000,None
3211,0,0,0x0000,None
3212,0,0,0x0000,None
3213,0,0,0x0000,None
3214,0,0,0x0000,None
3215,0,0,0x0000,None
3216,0,0,0x0000,None
3217,0,0,0x0000,None
3218,0,0,0x0000,None
3219,0,0,0x0000,None
3220,0,0,0x0000,None
3221,0,0,0x0000,None
3222,0,0,0x0000,None
3223,0,0,0x0000,None
3224,0,0,0x0000,None
3225,0,0,0x0000,None
3226,0,0,0x0000,None
3227,0,0,0x0000,None
3228,0,0,0x0000,None
3229,0,0,0x0000,None
3230,0,0,0x0000,None
3231,0,0,0x0000,None
3232,0,0,0x0000,None
3233,0,0,0x0000,None
3234,0,0,0x0000,None
3235,0,0,0x0000,None
3236,0,0,0x0000,None
3237,0,0,0x0000,None
3238,0,0,0x0000,None
3239,0,0,0x0000,None
3240,0,0,0x0000,None
3241,0,0,0x0000,None
3242,0,0,0x0000,None
3243,0,0,0x0000,None
3244,0,0,0x0000,None
3245,0,0,0x0000,None
3246,0,0,0x0000,None
3247,0,0,0x0000,None
3248,0,0,0x0000,None
3249,0,0,0x0000,None
3250,0,0,0x0000,None
3251,0,0,0x0000,None
3252,0,0,0x0000,None
3253,0,0,0x0000,None
3254,0,0,0x0000,None
3255,0,0,0x0000,None
3256,0,0,0x0000,None
3257,0,0,0x0000,None
3258,0,0,0x0000,None
3259,0,0,0x0000,None
3260,0,0,0x0000,None
3261,0,0,0x0000,None
3262,0,0,0x0000,None
3263,0,0,0x0000,None
3264,0,0,0x0000,None
3265,0,0,0x0000,None
3266,0,0,0x0000,None
3267,0,0,0x0000,None
3268,0,0,0x0000,None
3269,0,0,0x0000,None
3270,0,0,0x0000,None
3271,0,0,0x0000,None
3272,0,0,0x0000,None
3273,0,0,0x0000,None
3274,0,0,0x0000,None
3275,0,0,0x0000,None
3276,0,0,0x0000,None
3277,0,0,0x0000,None
3278,0,0,0x0000,None
3279,0,0,0x0000,None
3280,0,0,0x0000,None
3281,0,0,0x0000,None
3282,0,0,0x0000,None
3283,0,0,0x0000,None
3284,0,0,0x0000,None
3285,0,0,0x0000,None
3286,0,0,0x0000,None
3287,0,0,0x0000,None
3288,0,0,0x0000,None
3289,0,0,0x0000,None
3290,0,0,0x0000,None
3291,0,0,0x0000,None
3292,0,0,0x0000,None
3293,0,0,0x0000,None
3294,0,0,0x0000,None
3295,0,0,0x0000,None
3296,0,0,0x0000,None
3297,0,0,0x0000,None
3298,0,0,0x0000,None
3299,0,0,0x0000,None
3300,0,0,0x0000,None
3301,0,0,0x0000,None
3302,0,0,0x0000,None
3303,0,0,0x0000,None
3304,0,0,0x0000,None
3305,0,0,0x0000,None
3306,0,0,0x0000,None
3307,0,0,0x0000,None
3308,0,0,0x0000,None
3309,0,0,0x0000,None
3310,0,0,0x0000,None
3311,0,0,0x0000,None
3312,0,0,0x0000,None
3313,0,0,0x0000,None
3314,0,0,0x0000,None
3315,0,0,0x0000,None
3316,0,0,0x0000,None
3317,0,0,0x0000,None
3318,0,0,0x0000,None
3319,0,0,0x0000,None
3320,0,0,0x0000,None
3321,0,0,0x0000,None
3322,0,0,0x0000,None
3323,0,0,0x0000,None
3324,0,0,0x0000,None
3325,0,0,0x0000,None
3326,0,0,0x0000,None
3327,0,0,0x0000,None
3328,0,0,0x0000,None
3329,0,0,0x0000,None
3330,0,0,0x0000,None
3331,0,0,0x0000,None
3332,0,0,0x0000,None
3333,0,0,0x0000,None
3334,0,0,0x0000,None
3335,0,0,0x0000,None
3336,0,0,0x0000,None
3337,0,0,0x0000,None
3338,0,0,0x0000,None
3339,0,0,0x0000,None
3340,0,0,0x0000,None
3341,0,0,0x0000,None
3342,0,0,0x0000,None
3343,0,0,0x0000,None
3344,0,0,0x0000,None
3345,0,0,0x0000,None
3346,0,0,0x0000,None
3347,0,0,0x0000,None
3348,0,0,0x0000,None
3349,0,0,0x0000,None
3350,0,0,0x0000,None
3351,0,0,0x0000,None
3352,0,0,0x0000,None
3353,0,0,0x0000,None
3354,0,0,0x0000,None
3355,0,0,0x0000,None
3356,0,0,0x0000,None
3357,0,0,0x0000,None
3358,0,0,0x0000,None
3359,0,0,0x0000,None
3360,0,0,0x0000,None
3361,0,0,0x0000,None
3362,0,0,0x0000,None
3363,0,0,0x0000,None
3364,0,0,0x0000,None
3365,0,0,0x0000,None
3366,0,0,0x0000,None
3367,0,0,0x0000,None
3368,0,0,0x0000,None
3369,0,0,0x0000,None
3370,0,0,0x0000,None
3371,0,0,0x0000,None
3372,0,0,0x0000,None
3373,0,0,0x0000,None
3374,0,0,0x0000,None
3375,0,0,0x0000,None
3376,0,0,0x0000,None
3377,0,0,0x0000,None
3378,0,0,0x0000,None
3379,0,0,0x0000,None
3380,0,0,0x0000,None
3381,0,0,0x0000,None
3382,0,0,0x0000,None
3383,0,0,0x0000,None
3384,0,0,0x0000,None
3385,0,0,0x0000,None
3386,0,0,0x0000,None
3387,0,0,0x0000,None
3388,0,0,0x0000,None
3389,0,0,0x0000,None
3390,0,0,0x0000,None
3391,0,0,0x0000,None
3392,0,0,0x0000,None
3393,0,0,0x0000,None
3394,0,0,0x0000,None
3395,0,0,0x0000,None
3396,0,0,0x0000,None
3397,0,0,0x0000,None
3398,0,0,0x0000,None
3399,0,0,0x0000,None
3400,0,0,0x0000,None
3401,0,0,0x0000,None
3402,0,0,0x0000,None
3403,0,0,0x0000,None
3404,0,0,0x0000,None
3405,0,0,0x0000,None
3406,0,0,0x0000,None
3407,0,0,0x0000,None
3408,0,0,0x0000,None
3409,0,0,0x0000,None
3410,0,0,0x0000,None
3411,0,0,0x0000,None
3412,0,0,0x0000,None
3413,0,0,0x0000,None
3414,0,0,0x0000,None
3415,0,0,0x0000,None
3416,0,0,0x0000,None
3417,0,0,0x0000,None
3418,0,0,0x0000,None
3419,0,0,0x0000,None
3420,0,0,0x0000,None
3421,0,0,0x0000,None
3422,0,0,0x0000,None
3423,0,0,0x0000,None
3424,0,0,0x0000,None
3425,0,0,0x0000,None
3426,0,0,0x0000,None
3427,0,0,0x0000,None
3428,0,0,0x0000,None
3429,0,0,0x0000,None
3430,0,0,0x0000,None
3431,0,0,0x0000,None
3432,0,0,0x0000,None
3433,0,0,0x0000,None
3434,0,0,0x0000,None
3435,0,0,0x0000,None
3436,0,0,0x0000,None
3437,0,0,0x0000,None
3438,0,0,0x0000,None
3439,0,0,0x0000,None
3440,0,0,0x0000,None
3441,0,0,0x0000,None
3442,0,0,0x0000,None
3443,0,0,0x0000,None
3444,0,0,0x0000,None
3445,0,0,0x0000,None
3446,0,0,0x0000,None
3447,0,0,0x0000,None
3448,0,0,0x0000,None
3449,0,0,0x0000,None
3450,0,0,0x0000,None
3451,0,0,0x0000,None
3452,0,0,0x0000,None
3453,0,0,0x0000,None
3454,0,0,0x0000,None
3455,0,0,0x0000,None
3456,0,0,0x0000,None
3457,0,0,0x0000,None
3458,0,0,0x0000,None
3459,0,0,0x0000,None
3460,0,0,0x0000,None
3461,0,0,0x0000,None
3462,0,0,0x0000,None
3463,0,0,0x0000,None
3464,0,0,0x0000,None
3465,0,0,0x0000,None
3466,0,0,0x0000,None
3467,0,0,0x0000,None
3468,0,0,0x0000,None
3469,0,0,0x0000,None
3470,0,0,0x0000,None
3471,0,0,0x0000,None
3472,0,0,0x0000,None
3473,0,0,0x0000,None
3474,0,0,0x0000,None
3475,0,0,0x0000,None
3476,0,0,0x0000,None
3477,0,0,0x0000,None
3478,0,0,0x0000,None
3479,0,0,0x0000,None
3480,0,0,0x0000,None
3481,0,0,0x0000,None
3482,0,0,0x0000,None
3483,0,0,0x0000,None
3484,0,0,0x0000,None
3485,0,0,0x0000,None
3486,0,0,0x0000,None
3487,0,0,0x0000,None
3488,0,0,0x0000,None
3489,0,0,0x0000,None
3490,0,0,0x0000,None
3491,0,0,0x0000,None
3492,0,0,0x0000,None
3493,0,0,0x0000,None
3494,0,0,0x0000,None
3495,0,0,0x0000,None
3496,0,0,0x0000,None
3497,0,0,0x0000,None
3498,0,0,0x0000,None
3499,0,0,0x0000,None
3500,0,0,0x0000,None
3501,0,0,0x0000,None
3502,0,0,0x0000,None
3503,0,0,0x0000,None
3504,0,0,0x0000,None
3505,0,0,0x0000,None
3506,0,0,0x0000,None
3507,0,0,0x0000,None
3508,0,0,0x0000,None
3509,0,0,0x0000,None
3510,0,0,0x0000,None
3511,0,0,0x0000,None
3512,0,0,0x0000,None
3513,0,0,0x0000,None
3514,0,0,0x0000,None
3515,0,0,0x0000,None
3516,0,0,0x0000,None
3517,0,0,0x0000,None
3518,0,0,0x0000,None
3519,0,0,0x0000,None
3520,0,0,0x0000,None
3521,0,0,0x0000,None
3522,0,0,0x0000,None
3523,0,0,0x0000,None
3524,0,0,0x0000,None
3525,0,0,0x0000,None
3526,0,0,0x0000,None
3527,0,0,0x0000,None
3528,0,0,0x0000,None
3529,0,0,0x0000,None
3530,0,0,0x0000,None
3531,0,0,0x0000,None
3532,0,0,0x0000,None
3533,0,0,0x0000,None
3534,0,0,0x0000,None
3535,0,0,0x0000,None
3536,0,0,0x0000,None
3537,0,0,0x0000,None
3538,0,0,0x0000,None
3539,0,0,0x0000,None
3540,0,0,0x0000,None
3541,0,0,0x0000,None
3542,0,0,0x0000,None
3543,0,0,0x0000,None
3544,0,0,0x0000,None
3545,0,0,0x0000,None
3546,0,0,0x0000,None
3547,0,0,0x0000,None
3548,0,0,0x0000,None
3549,0,0,0x0000,None
3550,0,0,0x0000,None
3551,0,0,0x0000,None
3552,0,0,0x0000,None
3553,0,0,0x0000,None
3554,0,0,0x0000,None
3555,0,0,0x0000,None
3556,0,0,0x0000,None
3557,0,0,0x0000,None
3558,0,0,0x0000,None
3559,0,0,0x0000,None
3560,0,0,0x0000,None
3561,0,0,0x0000,None
3562,0,0,0x0000,None
3563,0,0,0x0000,None
3564,0,0,0x0000,None
3565,0,0,0x0000,None
3566,0,0,0x0000,None
3567,0,0,0x0000,None
3568,0,0,0x0000,None
3569,0,0,0x0000,None
3570,0,0,0x0000,None
3571,0,0,0x0000,None
3572,0,0,0x0000,None
3573,0,0,0x0000,None
3574,0,0,0x0000,None
3575,0,0,0x0000,None
3576,0,0,0x0000,None
3577,0,0,0x0000,None
3578,0,0,0x0000,None
3579,0,0,0x0000,None
3580,0,0,0x0000,None
3581,0,0,0x0000,None
3582,0,0,0x0000,None
3583,0,0,0x0000,None
3584,0,0,0x0000,None
3585,0,0,0x0000,None
3586,0,0,0x0000,None
3587,0,0,0x0000,None
3588,0,0,0x0000,None
3589,0,0,0x0000,None
3590,0,0,0x0000,None
3591,0,0,0x0000,None
3592,0,0,0x0000,None
3593,0,0,0x0000,None
3594,0,0,0x0000,None
3595,0,0,0x0000,None
3596,0,0,0x0000,None
3597,0,0,0x0000,None
3598,0,0,0x0000,None
3599,0,0,0x0000,None
3600,0,0,0x0000,None
3601,0,0,0x0000,None
3602,0,0,0x0000,None
3603,0,0,0x0000,None
3604,0,0,0x0000,None
3605,0,0,0x0000,None
3606,0,0,0x0000,None
3607,0,0,0x0000,None
3608,0,0,0x0000,None
3609,0,0,0x0000,None
3610,0,0,0x0000,None
3611,0,0,0x0000,None
3612,0,0,0x0000,None
3613,0,0,0x0000,None
3614,0,0,0x0000,None
3615,0,0,0x0000,None
3616,0,0,0x0000,None
3617,0,0,0x0000,None
3618,0,0,0x0000,None
3619,0,0,0x0000,None
3620,0,0,0x0000,None
3621,0,0,0x0000,None
3622,0,0,0x0000,None
3623,0,0,0x0000,None
3624,0,0,0x0000,None
3625,0,0,0x0000,None
3626,0,0,0x0000,None
3627,0,0,0x0000,None
3628,0,0,0x0000,None
3629,0,0,0x0000,None
3630,0,0,0x0000,None
3631,0,0,0x0000,None
3632,0,0,0x0000,None
3633,0,0,0x0000,None
3634,0,0,0x0000,None
3635,0,0,0x0000,None
3636,0,0,0x0000,None
3637,0,0,0x0000,None
3638,0,0,0x0000,None
3639,0,0,0x0000,None
3640,0,0,0x0000,None
3641,0,0,0x0000,None
3642,0,0,0x0000,None
3643,0,0,0x0000,None
3644,0,0,0x0000,None
3645,0,0,0x0000,None
3646,0,0,0x0000,None
3647,0,0,0x0000,None
3648,0,0,0x0000,None
3649,0,0,0x0000,None
3650,0,0,0x0000,None
3651,0,0,0x0000,None
3652,0,0,0x0000,None
3653,0,0,0x0000,None
3654,0,0,0x0000,None
3655,0,0,0x0000,None
3656,0,0,0x0000,None
3657,0,0,0x0000,None
3658,0,0,0x0000,None
3659,0,0,0x0000,None
3660,0,0,0x0000,None
3661,0,0,0x0000,None
3662,0,0,0x0000,None
3663,0,0,0x0000,None
3664,0,0,0x0000,None
3665,0,0,0x0000,None
3666,0,0,0x0000,None
3667,0,0,0x0000,None
3668,0,0,0x0000,None
3669,0,0,0x0000,None
3670,0,0,0x0000,None
3671,0,0,0x0000,None
3672,0,0,0x0000,None
3673,0,0,0x0000,None
3674,0,0,0x0000,None
3675,0,0,0x0000,None
3676,0,0,0x0000,None
3677,0,0,0x0000,None
3678,0,0,0x0000,None
3679,0,0,0x0000,None
3680,0,0,0x0000,None
3681,0,0,0x0000,None
3682,0,0,0x0000,None
3683,0,0,0x0000,None
3684,0,0,0x0000,None
3685,0,0,0x0000,None
3686,0,0,0x0000,None
3687,0,0,0x0000,None
3688,0,0,0x0000,None
3689,0,0,0x0000,None
3690,0,0,0x0000,None
3691,0,0,0x0000,None
3692,0,0,0x0000,None
3693,0,0,0x0000,None
3694,0,0,0x0000,None
3695,0,0,0x0000,None
3696,0,0,0x0000,None
3697,0,0,0x0000,None
3698,0,0,0x0000,None
3699,0,0,0x0000,None
3700,0,0,0x0000,None
3701,0,0,0x0000,None
3702,0,0,0x0000,None
3703,0,0,0x0000,None
3704,0,0,0x0000,None
3705,0,0,0x0000,None
3706,0,0,0x0000,None
3707,0,0,0x0000,None
3708,0,0,0x0000,None
3709,0,0,0x0000,None
3710,0,0,0x0000,None
3711,0,0,0x0000,None
3712,0,0,0x0000,None
3713,0,0,0x0000,None
3714,0,0,0x0000,None
3715,0,0,0x0000,None
3716,0,0,0x0000,None
3717,0,0,0x0000,None
3718,0,0,0x0000,None
3719,0,0,0x0000,None
3720,0,0,0x0000,None
3721,0,0,0x0000,None
3722,0,0,0x0000,None
3723,0,0,0x0000,None
3724,0,0,0x0000,None
3725,0,0,0x0000,None
3726,0,0,0x0000,None
3727,0,0,0x0000,None
3728,0,0,0x0000,None
3729,0,0,0x0000,None
3730,0,0,0x0000,None
3731,0,0,0x0000,None
3732,0,0,0x0000,None
3733,0,0,0x0000,None
3734,0,0,0x0000,None
3735,0,0,0x0000,None
3736,0,0,0x0000,None
3737,0,0,0x0000,None
3738,0,0,0x0000,None
3739,0,0,0x0000,None
3740,0,0,0x0000,None
3741,0,0,0x0000,None
3742,0,0,0x0000,None
3743,0,0,0x0000,None
3744,0,0,0x0000,None
3745,0,0,0x0000,None
3746,0,0,0x0000,None
3747,0,0,0x0000,None
3748,0,0,0x0000,None
3749,0,0,0x0000,None
3750,0,0,0x0000,None
3751,0,0,0x0000,None
3752,0,0,0x0000,None
3753,0,0,0x0000,None
3754,0,0,0x0000,None
3755,0,0,0x0000,None
3756,0,0,0x0000,None
3757,0,0,0x0000,None
3758,0,0,0x0000,None
3759,0,0,0x0000,None
3760,0,0,0x0000,None
3761,0,0,0x0000,None
3762,0,0,0x0000,None
3763,0,0,0x0000,None
3764,0,0,0x0000,None
3765,0,0,0x0000,None
3766,0,0,0x0000,None
3767,0,0,0x0000,None
3768,0,0,0x0000,None
3769,0,0,0x0000,None
3770,0,0,0x0000,None
3771,0,0,0x0000,None
3772,0,0,0x0000,None
3773,0,0,0x0000,None
3774,0,0,0x0000,None
3775,0,0,0x0000,None
3776,0,0,0x0000,None
3777,0,0,0x0000,None
3778,0,0,0x0000,None
3779,0,0,0x0000,None
3780,0,0,0x0000,None
3781,0,0,0x0000,None
3782,0,0,0x0000,None
3783,0,0,0x0000,None
3784,0,0,0x0000,None
3785,0,0,0x0000,None
3786,0,0,0x0000,None
3787,0,0,0x0000,None
3788,0,0,0x0000,None
3789,0,0,0x0000,None
3790,0,0,0x0000,None
3791,0,0,0x0000,None
3792,0,0,0x0000,None
3793,0,0,0x0000,None
3794,0,0,0x0000,None
3795,0,0,0x0000,None
3796,0,0,0x0000,None
3797,0,0,0x0000,None
3798,0,0,0x0000,None
3799,0,0,0x0000,None
3800,0,0,0x0000,None
3801,0,0,0x0000,None
3802,0,0,0x0000,None
3803,0,0,0x0000,None
3804,0,0,0x0000,None
3805,0,0,0x0000,None
3806,0,0,0x0000,None
3807,0,0,0x0000,None
3808,0,0,0x0000,None
3809,0,0,0x0000,None
